       0       0       0       0       0       1       0       0       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0
       1       0
       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       1       0       0       0       0
       0       0       0       1       0       0       0       0       0       0
       0       0
       0       0       0       0       0       0       0       0       1       0
       0       0       0       0       1       0       2       0       2       0
       1       0       0       0       0       0       0       0       0       0
       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       1       0       0
       1       0       0       1       0       0       0       0       0       0
       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0       0       1       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0
       1       0       0       0       0       0       1       0       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0       1       0       0       0       0       0       0       0
       1       1
       0       0       1       0       0       0       0       0       0       0
       2       1       0       0       0       0       0       0       1       0
       0       0       0       1       0       0       0       0       0       0
       0       0
       0       0       0       0       0       0       0       0       1       0
       1       0       0       0       0       1       1       1       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0
       0       1       1       2       2       0       0       0       0       0
       1       1       0       0       5       2       4       2       2       1
       0       0       0       1       1       1       0       0       0       0
       0       0
       0       0       0       1       1       2       2       3       4       0
       0       0       2       8       3       4       5       1       3       2
       0       2       2       0       0       0       0       0       0       0
       0       0
       0       0       1       0       0       0       0       2       3       0
       9       1       2       4       3       5       2       1       3       0
       1       3       0       0       0       1       1       0       0       0
       0       1
       0       0       2       0       1       1       2       0       2       1
       1       2       1       0       0       1       2      17       0       5
       3       1       1       1       0       2       0       0       0       0
       0       0
       0       0       0       0       1       0       2       4       2       9
       5       5       8      27       7      23      11       1       6       1
       3       0       2       1       1       0       0       0       0       0
       0       0
       0       0       0       1       0       0       1       0       2       0
       0       1      15       1       8       1      51       1       4      25
       2       4       3       1       1       0       0       0       0       0
       0       0
       0       0       1       0       0       4       0       9       0       8
      11       8      18      18       3       8     127      52      22      27
      11       3       6       1       0       0       0       1       0       0
       0       0
       2       1       0       1       1       3       3       1      20       8
      13       6     143     148     202     553     787      62      64      32
       5       0       4       1       0       0       1       0       0       1
       0       0
       0       0       1       2       0       1       4       1       8       4
      11      18     127     137     290    2139    1659     214      51      33
       7       1       1       1       0       0       1       0       0       0
       1       1
       0       0       0       0       1       2       2       0       4      10
       5       0      42     117     207     105     298      46      17      35
       4       8       4       5       2       0       0       0       0       0
       0       0
       0       0       0       0       0       0       0       4       1       1
       0       4       3      97      60      12     133      63       4      26
      30      21      10       2       1       1       1       0       0       0
       0       0
       0       0       0       0       0       0       2       1       0       6
       0       0      12      39      52      32      43      61      18       5
       3       9       0       0       0       2       0       2       0       0
       0       1
       0       1       0       1       1       0       0       2       0       5
       2       7       3      46      17       3       5      14       8       0
       7       6       0       0       0       1       1       1       0       0
       1       0
       0       1       0       1       0       0       0       0       1       2
       5       6      10       1      12       0       2       4      23       2
       9       2       2       1       0       1       1       0       0       1
       0       0
       0       0       0       1       0       0       1       0       0       1
       0       0       1      17       3       7       1       0      10       0
       4       0       1       1       0       0       0       1       0       0
       1       0
       0       1       1       1       0       0       0       0       1       1
       0       1      14       1       0       7       2       0       2       3
       0       1       0       0       0       1       0       0       0       0
       0       0
       0       0       0       0       0       0       0       0       0       0
       4       0       0       3       1       0       3       1       1       0
       1       0       0       0       2       0       0       1       0       0
       0       0
       0       1       0       0       0       0       0       0       2       0
       1       1       0       1       0       4       3       0       0       0
       0       1       1       0       0       0       0       1       0       1
       0       0
       0       0       0       0       1       1       0       0       0       0
       1       0       1       1       1       1       2       3       0       1
       0       1       0       0       1       0       0       0       0       0
       0       0
       0       0       0       1       1       0       0       0       0       2
       0       0       1       0       0       0       0       0       0       0
       0       1       0       0       0       0       0       0       0       0
       0       0
       0       0       0       0       0       0       1       2       0       0
       1       1       0       1       0       0       0       1       0       0
       0       0       0       0       0       0       0       0       1       0
       0       0
       0       0       0       0       0       0       0       0       0       0
       1       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0
       1       0
       0       0       1       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       1       0
       0       0
       0       0       0       0       0       0       1       0       0       0
       0       0       0       0       0       0       0       0       1       0
       1       0       0       0       0       0       0       0       0       0
       0       0
